Recording timestamp,Project name,Export date,Participant name,Recording name,Recording date,Event,Event value
300687,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
300687,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1048_DFA_HAP_XX
304006,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1048_DFA_HAP_XX
304006,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
305749,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,2
305885,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
305885,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1056_ITH_SAD_XX
308778,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1056_ITH_SAD_XX
308778,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
310621,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,Return
310751,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
310751,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1060_ITH_DIS_XX
314416,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1060_ITH_DIS_XX
314416,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
315429,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
315562,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
315562,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1031_ITH_NEU_XX
319428,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1031_ITH_NEU_XX
319428,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
322551,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
322693,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
322693,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1001_ITH_NEU_XX
326532,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1001_ITH_NEU_XX
326532,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
327885,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,2
328038,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
328038,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1091_ITH_HAP_XX
332037,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1091_ITH_HAP_XX
332037,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
332229,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,1
332397,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
332397,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1056_ITH_NEU_XX
335356,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1056_ITH_NEU_XX
335356,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
337013,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,2
337195,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
337195,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1003_ITH_FEA_XX
342127,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1003_ITH_FEA_XX
342127,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
345798,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,6
345979,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
345979,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1047_ITH_ANG_XX
350191,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1047_ITH_ANG_XX
350191,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
353725,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
353897,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
353897,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1056_ITH_DIS_XX
357122,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1056_ITH_DIS_XX
357122,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
358421,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,4
358562,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
358562,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1019_DFA_FEA_XX
361974,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1019_DFA_FEA_XX
361974,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
364429,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
364587,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
364587,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1048_ITH_HAP_XX
368532,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1048_ITH_HAP_XX
368532,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
370967,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,2
371131,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
371131,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1013_DFA_NEU_XX
374490,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1013_DFA_NEU_XX
374490,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
382085,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
382234,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
382234,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1031_ITH_FEA_XX
386153,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1031_ITH_FEA_XX
386153,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
387605,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
387752,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
387752,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1048_ITH_DIS_XX
392244,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1048_ITH_DIS_XX
392244,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
394416,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,5
394563,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
394563,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1003_ITH_NEU_XX
400108,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1003_ITH_NEU_XX
400108,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
400703,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
400855,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
400855,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1031_ITH_DIS_XX
404720,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1031_ITH_DIS_XX
404720,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
407613,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,5
407773,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
407773,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1003_DFA_NEU_XX
412344,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1003_DFA_NEU_XX
412344,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
413262,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
413437,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
413437,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1031_ITH_HAP_XX
417516,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1031_ITH_HAP_XX
417516,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
420609,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
420768,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
420768,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1048_ITH_NEU_XX
424141,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1048_ITH_NEU_XX
424141,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
427159,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
427273,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
427273,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1001_ITH_FEA_XX
430419,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1001_ITH_FEA_XX
430419,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
437285,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
437430,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
437430,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1047_ITH_NEU_XX
441308,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1047_ITH_NEU_XX
441308,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
441614,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
441788,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
441788,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1019_DFA_SAD_XX
444933,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
445214,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1019_DFA_SAD_XX
445214,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
446544,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,4
446707,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
446707,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1047_ITH_FEA_XX
450705,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1047_ITH_FEA_XX
450705,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
453445,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,2
453584,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
453584,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1019_DFA_NEU_XX
456264,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1019_DFA_NEU_XX
456264,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
457021,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
457157,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
457157,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1001_DFA_NEU_XX
460382,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1001_DFA_NEU_XX
460382,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
461013,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
461155,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
461155,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1091_ITH_DIS_XX
465327,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1091_ITH_DIS_XX
465327,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
467269,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,5
467433,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
467433,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1003_ITH_ANG_XX
472498,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1003_ITH_ANG_XX
472498,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
473471,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,2
473645,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
473645,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1047_ITH_SAD_XX
477137,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1047_ITH_SAD_XX
477137,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
479605,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,6
479763,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
479763,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1048_ITH_SAD_XX
483761,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1048_ITH_SAD_XX
483761,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
484317,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,6
484468,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
484468,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1001_ITH_SAD_XX
487893,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1001_ITH_SAD_XX
487893,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
489199,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,2
489360,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
489360,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1031_DFA_DIS_XX
492559,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1031_DFA_DIS_XX
492559,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
496543,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,5
496691,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
496691,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1048_DFA_DIS_XX
500263,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1048_DFA_DIS_XX
500263,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
503232,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,5
503382,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
503382,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1019_DFA_HAP_XX
506741,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1019_DFA_HAP_XX
506741,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
508910,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,3
509007,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
509007,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1013_DFA_DIS_XX
512259,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1013_DFA_DIS_XX
512259,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
515469,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,5
515618,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
515618,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusStart,1003_DFA_SAD_XX
520096,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,VideoStimulusEnd,1003_DFA_SAD_XX
520096,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusStart,Question Slide
522229,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,KeyboardEvent,6
522402,EyeTrackingExperiment,07/01/2019 11:38:57,Tester6,TestRandom6,06/25/2019 19:55:26,ImageStimulusEnd,Question Slide
